Distance Group ,Sampling Timestamp,Aluminum Dissolved,Aluminum Total Recoverable,Calcium Dissolved,Calcium Total,Copper Dissolved,Copper Total Recoverable,Lead Dissolved,Lead Total Recoverable,Mercury Dissolved,Mercury Total,Methyl Mercury,Nickel Dissolved,Nickel Total Recoverable,Nitrogen Kjeldahl Dissolved,Nitrogen Kjeldahl Total,pH,pH (Field),Phosphorus Total,Phosphorus Total Dissolved,Turbidity,Vanadium Total Recoverable,Vanadium Dissolved,OXYGEN BIOCHEMICAL DEMAND,Oxygen Dissolved (Field Meter),Oxygen dissolved % saturation,Site Name,Station Name,Depth,Value Sign,Unit Symbol,Method,Laboratory,Sampling Number,Sample Number,RDL,Sample Timestamp,Sample Location,Sample Type,,,,
Mid,08/31/2010 3:45 PM,,,21.2,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,10SWE01442,10SWE01443,0.003,08/31/2010 2:45 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/01/2011 8:30 AM,,,21.42,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,11SWE06688,11SWE06689,0.01,09/01/2011 7:30 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,08/26/2012 3:45 PM,,,22.68,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,12SWE02081,12SWE02082,0.01,08/26/2012 2:45 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,08/28/2013 1:10 PM,,,19.82,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,482,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,13SWE02340,13SWE02341,0.01,08/28/2013 12:10 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,03/24/2003 12:00 PM,,,37.8,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,Alberta Research Council,104242,NULL,0.1,03/24/2003 12:00 PM,'---,,,,,
Mid,07/26/2004 12:00 PM,,,17.4,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,Alberta Research Council,104239,,0.1,07/26/2004 11:00 AM,'---,,,,,
Mid,08/24/2004 3:05 PM,,,17.8,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),04SWE02174,04SWE02174,,08/24/2004 2:05 PM,Centre,SINGLE EUPHOTIC COMPOSITE,,,,
Mid,07/22/2005 12:00 PM,,,15.1,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,Alberta Research Council,104236,NULL,0.1,07/22/2005 11:00 AM,'---,,,,,
Mid,09/14/2006 12:00 PM,,,17.8,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,Alberta Research Council,104233,,0.1,09/14/2006 11:00 AM,'---,,,,,
Mid,08/23/2007 9:45 AM,,,17.5,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,08/23/2007 8:45 AM,Centre,SINGLE EUPHOTIC COMPOSITE,,,,
Mid,09/11/2007 12:00 PM,,,17.4,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,Alberta Research Council,104230,,0.1,09/11/2007 11:00 AM,'---,,,,,
Mid,09/05/2008 12:15 PM,,,17.7,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),08SWE03960,08SWE02165,,09/05/2008 11:15 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,03/17/2009 9:25 AM,,,27.1,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,"ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY",09SWE00382,09SWE00382-01,,03/17/2009 8:25 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,08/17/2009 4:15 PM,,,19,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,08/17/2009 3:15 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/18/2009 12:00 PM,,,21.3,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,Alberta Research Council,104227,,0.1,09/18/2009 11:00 AM,'---,,,,,
Mid,08/31/2010 3:45 PM,,,16.6,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,08/31/2010 2:45 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/01/2011 8:30 AM,,,16.1,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,09/01/2011 7:30 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/10/2011 12:00 PM,,,17.9,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.1,09/10/2011 11:00 AM,'---,,,,,
Mid,08/26/2012 3:45 PM,,,20.1,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,08/26/2012 2:45 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/08/2012 12:00 PM,,,19.8,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.1,09/08/2012 11:00 AM,'---,,,,,
Mid,08/28/2013 1:10 PM,,,18.8,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,08/28/2013 12:10 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/07/2013 12:00 PM,,,18.9,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.1,09/07/2013 11:00 AM,'---,,,,,
Mid,08/18/2014 4:00 PM,,,17.3,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.03,08/18/2014 3:00 PM,Centre,SINGLE EUPHOTIC COMPOSITE,,,,
Mid,09/11/2014 12:00 PM,,,18.5,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107422,,0.03,09/11/2014 11:00 AM,'---,,,,,
Mid,08/29/2015 7:30 AM,,,20.2,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),15SWE05523,15SWE05524,0.03,08/29/2015 6:30 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,03/15/2016 12:00 PM,,,33.1,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.03,03/15/2016 11:00 AM,'---,,,,,
Mid,07/19/2016 12:00 PM,,,15.2,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.03,07/19/2016 11:00 AM,'---,,,,,
Mid,08/26/2016 11:45 AM,,,24.6,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.03,08/26/2016 10:45 AM,Centre,SINGLE EUPHOTIC COMPOSITE,,,,
Mid,09/20/2016 12:00 PM,,,23.2,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.03,09/20/2016 11:00 AM,'---,,,,,
Mid,03/13/2017 12:00 PM,,,43,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.03,03/13/2017 11:00 AM,'---,,,,,
Mid,08/25/2017 7:45 AM,,,24.4,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.03,08/25/2017 6:45 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/18/2020 10:40 AM,,,17.9,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,0.1,'---,mg/l,1849,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.03,09/18/2020 9:40 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,03/24/2003 12:00 PM,,,41.9,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,2577,ETL,104242,NULL,0.5,03/24/2003 12:00 PM,'---,,,,,
Mid,07/26/2004 12:00 PM,,,17.2,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,2577,ETL,104239,,0.5,07/26/2004 11:00 AM,'---,,,,,
Mid,07/22/2005 12:00 PM,,,15.3,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,2577,ETL,104236,NULL,0.5,07/22/2005 11:00 AM,'---,,,,,
Mid,09/14/2006 12:00 PM,,,20,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,2577,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104233,,0.5,09/14/2006 11:00 AM,'---,,,,,
Mid,09/11/2007 12:00 PM,,,18.3,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,2577,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104230,,0.5,09/11/2007 11:00 AM,'---,,,,,
Mid,09/18/2009 12:00 PM,,,20,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,3155,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",104227,,0.5,09/18/2009 11:00 AM,'---,,,,,
Mid,09/10/2011 12:00 PM,,,19.8,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,3155,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106085,,0.5,09/10/2011 11:00 AM,'---,,,,,
Mid,09/08/2012 12:00 PM,,,19.3,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,3155,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106088,,0.5,09/08/2012 11:00 AM,'---,,,,,
Mid,09/07/2013 12:00 PM,,,20.2,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,3158,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",106968,,0.5,09/07/2013 11:00 AM,'---,,,,,
Mid,09/11/2014 12:00 PM,,,20.9,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,3158,"ALS (FORMERLY ENVIRO-TEST) LABORATORIES, EDMONTON, ALBERTA",107422,,0.5,09/11/2014 11:00 AM,'---,,,,,
Mid,08/18/2014 4:00 PM,,,20.56,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,14SWE02236,14SWE02237,0.005,08/18/2014 3:00 PM,Centre,SINGLE EUPHOTIC COMPOSITE,,,,
Mid,08/29/2015 7:30 AM,,,0.005,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05526,0.005,08/29/2015 8:15 AM,Centre,TRIP BLANK,,,,
Mid,08/29/2015 7:30 AM,,,21.94,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05524,0.005,08/29/2015 6:30 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,08/29/2015 7:30 AM,,,0.005,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,15SWE05523,15SWE05525,0.005,08/29/2015 8:00 AM,Centre,FIELD BLANK,,,,
Mid,03/15/2016 12:00 PM,,,38,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112630,,0.3,03/15/2016 11:00 AM,'---,,,,,
Mid,07/19/2016 12:00 PM,,,24,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112429,,0.3,07/19/2016 11:00 AM,'---,,,,,
Mid,08/26/2016 11:45 AM,,,24.76,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,16SWE08263,16SWE08264,0.005,08/26/2016 10:45 AM,Centre,SINGLE EUPHOTIC COMPOSITE,,,,
Mid,09/20/2016 12:00 PM,,,25,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112237,,0.3,09/20/2016 11:00 AM,'---,,,,,
Mid,03/13/2017 12:00 PM,,,48,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",111802,,0.3,03/13/2017 11:00 AM,'---,,,,,
Mid,08/25/2017 7:45 AM,,,26.41,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1516,UNIVERSITY OF ALBERTA - BIOGEOCHEMICAL ANALYTICAL SERVICE LABORATORY,17SWE12773,17SWE12774,0.005,08/25/2017 6:45 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/18/2020 10:40 AM,,,22,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,0.1,'---,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",20SWE11038,20SWE11039,0.3,09/18/2020 9:40 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,08/18/2021 3:15 PM,,,23,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,0.1,'---,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",21SWE04621,21SWE04621-01,0.3,08/18/2021 2:15 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/16/2022 7:20 AM,,,22,,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,0.1,'---,mg/l,1516,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",22SWE04634,22SWE04634-01,0.3,09/16/2022 6:20 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,03/24/2003 12:00 PM,,,,38.6,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,Alberta Research Council,104242,NULL,0.1,03/24/2003 12:00 PM,'---,,,,,
Mid,07/26/2004 12:00 PM,,,,17.6,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,Alberta Research Council,104239,,0.1,07/26/2004 11:00 AM,'---,,,,,
Mid,08/24/2004 3:05 PM,,,,18.1,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),04SWE02174,04SWE02174,,08/24/2004 2:05 PM,Centre,SINGLE EUPHOTIC COMPOSITE,,,,
Mid,07/22/2005 12:00 PM,,,,15.4,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,Alberta Research Council,104236,NULL,0.1,07/22/2005 11:00 AM,'---,,,,,
Mid,08/30/2005 8:55 AM,,,,15.2,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),05SWE03024,05SWE03025,,08/30/2005 7:55 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,08/23/2006 12:00 PM,,,,16.7,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),06SWE03220,06SWE01907,,08/23/2006 11:00 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/14/2006 12:00 PM,,,,18.8,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,Alberta Research Council,104233,,0.1,09/14/2006 11:00 AM,'---,,,,,
Mid,08/23/2007 9:45 AM,,,,18.4,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),07SWE02704,07SWE02704,,08/23/2007 8:45 AM,Centre,SINGLE EUPHOTIC COMPOSITE,,,,
Mid,09/11/2007 12:00 PM,,,,18.5,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,Alberta Research Council,104230,,0.1,09/11/2007 11:00 AM,'---,,,,,
Mid,09/05/2008 12:15 PM,,,,18.9,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),08SWE03960,08SWE02165,,09/05/2008 11:15 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,03/17/2009 9:25 AM,,,,28.4,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,"ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY",09SWE00382,09SWE00382-01,,03/17/2009 8:25 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,08/17/2009 4:15 PM,,,,19.3,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),09SWE00811,09SWE00715,,08/17/2009 3:15 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/18/2009 12:00 PM,,,,22,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,Alberta Research Council,104227,,0.1,09/18/2009 11:00 AM,'---,,,,,
Mid,08/31/2010 3:45 PM,,,,17.5,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),10SWE01442,10SWE01443,0.1,08/31/2010 2:45 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/01/2011 8:30 AM,,,,18.7,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),11SWE06688,11SWE06689,0.1,09/01/2011 7:30 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/10/2011 12:00 PM,,,,19.6,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106085,,0.1,09/10/2011 11:00 AM,'---,,,,,
Mid,08/26/2012 3:45 PM,,,,20.4,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),12SWE02081,12SWE02082,0.1,08/26/2012 2:45 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/08/2012 12:00 PM,,,,20.5,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106088,,0.1,09/08/2012 11:00 AM,'---,,,,,
Mid,08/28/2013 1:10 PM,,,,19.1,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),13SWE02340,13SWE02341,0.1,08/28/2013 12:10 PM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/07/2013 12:00 PM,,,,19.4,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),106968,,0.1,09/07/2013 11:00 AM,'---,,,,,
Mid,08/18/2014 4:00 PM,,,,19,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),14SWE02236,14SWE02237,0.01,08/18/2014 3:00 PM,Centre,SINGLE EUPHOTIC COMPOSITE,,,,
Mid,09/11/2014 12:00 PM,,,,20.1,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),107422,,0.01,09/11/2014 11:00 AM,'---,,,,,
Mid,08/29/2015 7:30 AM,,,,21.1,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),15SWE05523,15SWE05524,0.01,08/29/2015 6:30 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,03/15/2016 12:00 PM,,,,33.1,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112630,,0.01,03/15/2016 11:00 AM,'---,,,,,
Mid,07/19/2016 12:00 PM,,,,15.3,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112429,,0.01,07/19/2016 11:00 AM,'---,,,,,
Mid,08/26/2016 11:45 AM,,,,24.7,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),16SWE08263,16SWE08264,0.01,08/26/2016 10:45 AM,Centre,SINGLE EUPHOTIC COMPOSITE,,,,
Mid,09/20/2016 12:00 PM,,,,23.6,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),112237,,0.01,09/20/2016 11:00 AM,'---,,,,,
Mid,03/13/2017 12:00 PM,,,,43.6,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),111802,,0.01,03/13/2017 11:00 AM,'---,,,,,
Mid,08/25/2017 7:45 AM,,,,24.3,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),17SWE12773,17SWE12774,0.01,08/25/2017 6:45 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,09/18/2020 10:40 AM,,,,18.4,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,0.1,'---,mg/l,1847,AITF-EAS (ENVIRONMENTAL ANALYTICAL SERVICES),20SWE11038,20SWE11039,0.01,09/18/2020 9:40 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,03/17/2009 9:25 AM,,,,30.6,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,1848,"ALBERTA RESEARCH COUNCIL, INORGANIC ANALYSIS LABORATORY",09SWE00382,09SWE00382-01,,03/17/2009 8:25 AM,Centre,DISCRETE SAMPLE (GRAB),,,,
Mid,03/15/2016 12:00 PM,,,,39,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,440,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112630,,0.3,03/15/2016 11:00 AM,'---,,,,,
Mid,07/19/2016 12:00 PM,,,,23,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,440,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112429,,0.3,07/19/2016 11:00 AM,'---,,,,,
Mid,09/20/2016 12:00 PM,,,,24,,,,,,,,,,,,,,,,,,,,,,KEARL LAKE,KEARL LAKE,,'---,mg/l,440,"MAXXAM (CHEMEX) LABS ALBERTA INC., CALGARY, ALBERTA.",112237,,0.3,09/20/2016 11:00 AM,'---,,,,,
