Distance Group,Sampling Timestamp,Aluminum Dissolved,Aluminum Total Recoverable,Calcium Dissolved,Calcium Total,Copper Dissolved,Copper Total Recoverable,Lead Dissolved,Lead Total Recoverable,Mercury Dissolved,Mercury Total,Methyl Mercury,Nickel Dissolved,Nickel Total Recoverable,Nitrogen Kjeldahl Dissolved,Nitrogen Kjeldahl Total,pH,pH (Field),Phosphorus Total,Phosphorus Total Dissolved,Turbidity,Vanadium Total Recoverable,Vanadium Dissolved,OXYGEN BIOCHEMICAL DEMAND,Oxygen Dissolved (Field Meter),Oxygen dissolved % saturation,Site Name,Unit Symbol
Far,09/24/2017 08:14 AM,,,,,,,,,,,,,,,,,7.86,,,,,,,9.29,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:48 AM,,,,,,,,,,,,,,,,,7.32,,,,,,,8.7,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:49 AM,,,,,,,,,,,,,,,,,7.37,,,,,,,8.69,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:50 AM,,,,,,,,,,,,,,,,,7.38,,,,,,,8.67,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:51 AM,,,,,,,,,,,,,,,,,7.38,,,,,,,8.68,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:52 AM,,,,,,,,,,,,,,,,,7.38,,,,,,,8.68,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:53 AM,,,,,,,,,,,,,,,,,7.38,,,,,,,8.65,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:54 AM,,,,,,,,,,,,,,,,,7.38,,,,,,,8.65,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:55 AM,,,,,,,,,,,,,,,,,7.38,,,,,,,8.67,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:56 AM,,,,,,,,,,,,,,,,,7.39,,,,,,,8.67,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:57 AM,,,,,,,,,,,,,,,,,7.36,,,,,,,8.65,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:58 AM,,,,,,,,,,,,,,,,,7.39,,,,,,,8.68,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 08:59 AM,,,,,,,,,,,,,,,,,7.37,,,,,,,8.61,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 09:00 AM,,,,,,,,,,,,,,,,,7.36,,,,,,,8.63,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 09:01 AM,,,,,,,,,,,,,,,,,7.36,,,,,,,8.61,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 09:02 AM,,,,,,,,,,,,,,,,,7.36,,,,,,,8.6,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/18/2021 09:03 AM,,,,,,,,,,,,,,,,,7.36,,,,,,,8.53,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:38 PM,,,,,,,,,,,,,,,,,8.4,,,,,,,9.78,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:39 PM,,,,,,,,,,,,,,,,,8.43,,,,,,,9.81,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:40 PM,,,,,,,,,,,,,,,,,8.47,,,,,,,10.07,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:41 PM,,,,,,,,,,,,,,,,,8.5,,,,,,,10.22,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:42 PM,,,,,,,,,,,,,,,,,8.43,,,,,,,9.96,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:43 PM,,,,,,,,,,,,,,,,,8.26,,,,,,,9.4,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:44 PM,,,,,,,,,,,,,,,,,8.13,,,,,,,9.16,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:45 PM,,,,,,,,,,,,,,,,,8.1,,,,,,,9.07,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:46 PM,,,,,,,,,,,,,,,,,8.01,,,,,,,8.82,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:47 PM,,,,,,,,,,,,,,,,,7.49,,,,,,,7.68,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:48 PM,,,,,,,,,,,,,,,,,7.2,,,,,,,6.65,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:49 PM,,,,,,,,,,,,,,,,,7.14,,,,,,,6.42,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:50 PM,,,,,,,,,,,,,,,,,7.07,,,,,,,6.11,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:51 PM,,,,,,,,,,,,,,,,,6.86,,,,,,,4.63,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:52 PM,,,,,,,,,,,,,,,,,6.78,,,,,,,3.82,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/09/2021 02:53 PM,,,,,,,,,,,,,,,,,6.64,,,,,,,2.17,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:30 PM,,,,,,,,,,,,,,,,,7.22,,,,,,,8.28,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:31 PM,,,,,,,,,,,,,,,,,7.24,,,,,,,8.29,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:32 PM,,,,,,,,,,,,,,,,,7.25,,,,,,,8.29,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:33 PM,,,,,,,,,,,,,,,,,7.25,,,,,,,8.29,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:34 PM,,,,,,,,,,,,,,,,,7.26,,,,,,,8.31,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:35 PM,,,,,,,,,,,,,,,,,7.26,,,,,,,8.32,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:36 PM,,,,,,,,,,,,,,,,,7.27,,,,,,,8.29,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:37 PM,,,,,,,,,,,,,,,,,7.26,,,,,,,8.28,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:38 PM,,,,,,,,,,,,,,,,,7.25,,,,,,,8.26,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:39 PM,,,,,,,,,,,,,,,,,7.24,,,,,,,8.23,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:40 PM,,,,,,,,,,,,,,,,,7.21,,,,,,,8.13,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:41 PM,,,,,,,,,,,,,,,,,7.19,,,,,,,7.93,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:42 PM,,,,,,,,,,,,,,,,,7.16,,,,,,,7.69,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:43 PM,,,,,,,,,,,,,,,,,7.13,,,,,,,7.73,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:44 PM,,,,,,,,,,,,,,,,,7.08,,,,,,,7.62,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2021 02:45 PM,,,,,,,,,,,,,,,,,7.04,,,,,,,7.4,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:45 PM,,,,,,,,,,,,,,,,,7.28,,,,,,,9.55,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:46 PM,,,,,,,,,,,,,,,,,7.29,,,,,,,9.6,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:47 PM,,,,,,,,,,,,,,,,,7.31,,,,,,,9.57,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:48 PM,,,,,,,,,,,,,,,,,7.29,,,,,,,9.55,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:49 PM,,,,,,,,,,,,,,,,,7.27,,,,,,,9.6,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:50 PM,,,,,,,,,,,,,,,,,7.29,,,,,,,9.51,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:51 PM,,,,,,,,,,,,,,,,,7.26,,,,,,,9.52,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:52 PM,,,,,,,,,,,,,,,,,7.23,,,,,,,9.45,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:53 PM,,,,,,,,,,,,,,,,,7.23,,,,,,,9.46,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:54 PM,,,,,,,,,,,,,,,,,7.23,,,,,,,9.46,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:55 PM,,,,,,,,,,,,,,,,,7.21,,,,,,,9.39,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:56 PM,,,,,,,,,,,,,,,,,7.18,,,,,,,9.34,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:57 PM,,,,,,,,,,,,,,,,,7.17,,,,,,,9.33,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:58 PM,,,,,,,,,,,,,,,,,7.12,,,,,,,9.16,,"GREGOIRE LAKE, PROFILE",pH units
Far,09/17/2021 01:59 PM,,,,,,,,,,,,,,,,,7.08,,,,,,,9.07,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:30 AM,,,,,,,,,,,,,,,,,7.97,,,,,,,9.63,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:31 AM,,,,,,,,,,,,,,,,,7.98,,,,,,,9.64,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:32 AM,,,,,,,,,,,,,,,,,7.99,,,,,,,9.65,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:33 AM,,,,,,,,,,,,,,,,,7.97,,,,,,,9.61,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:34 AM,,,,,,,,,,,,,,,,,7.95,,,,,,,9.55,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:35 AM,,,,,,,,,,,,,,,,,7.94,,,,,,,9.52,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:36 AM,,,,,,,,,,,,,,,,,7.93,,,,,,,9.5,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:37 AM,,,,,,,,,,,,,,,,,7.93,,,,,,,9.49,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:38 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,9.48,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:39 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,9.47,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:40 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,9.46,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:41 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,9.47,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:42 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,9.47,,"GREGOIRE LAKE, PROFILE",pH units
Far,06/12/2025 08:43 AM,,,,,,,,,,,,,,,,,7.92,,,,,,,9.47,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:40 AM,,,,,,,,,,,,,,,,,7.97,,,,,,,8.9,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:41 AM,,,,,,,,,,,,,,,,,7.97,,,,,,,8.91,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:42 AM,,,,,,,,,,,,,,,,,7.96,,,,,,,8.9,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:43 AM,,,,,,,,,,,,,,,,,7.95,,,,,,,8.87,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:44 AM,,,,,,,,,,,,,,,,,7.95,,,,,,,8.88,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:45 AM,,,,,,,,,,,,,,,,,7.95,,,,,,,8.88,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:46 AM,,,,,,,,,,,,,,,,,7.94,,,,,,,8.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:47 AM,,,,,,,,,,,,,,,,,7.94,,,,,,,8.88,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:48 AM,,,,,,,,,,,,,,,,,7.94,,,,,,,8.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:49 AM,,,,,,,,,,,,,,,,,7.94,,,,,,,8.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:50 AM,,,,,,,,,,,,,,,,,7.93,,,,,,,8.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:51 AM,,,,,,,,,,,,,,,,,7.93,,,,,,,8.9,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:52 AM,,,,,,,,,,,,,,,,,7.91,,,,,,,8.86,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:53 AM,,,,,,,,,,,,,,,,,7.9,,,,,,,8.84,,"GREGOIRE LAKE, PROFILE",pH units
Far,07/14/2025 08:54 AM,,,,,,,,,,,,,,,,,7.89,,,,,,,8.8,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:30 AM,,,,,,,,,,,,,,,,,8.16,,,,,,,9.88,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:32 AM,,,,,,,,,,,,,,,,,8.15,,,,,,,9.9,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:33 AM,,,,,,,,,,,,,,,,,8.14,,,,,,,9.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:34 AM,,,,,,,,,,,,,,,,,8.12,,,,,,,9.89,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:35 AM,,,,,,,,,,,,,,,,,7.96,,,,,,,9.42,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:36 AM,,,,,,,,,,,,,,,,,7.75,,,,,,,8.79,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:37 AM,,,,,,,,,,,,,,,,,7.64,,,,,,,8.36,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:38 AM,,,,,,,,,,,,,,,,,7.57,,,,,,,8.1,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:39 AM,,,,,,,,,,,,,,,,,7.5,,,,,,,7.79,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:40 AM,,,,,,,,,,,,,,,,,7.45,,,,,,,7.56,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:41 AM,,,,,,,,,,,,,,,,,7.44,,,,,,,7.57,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:42 AM,,,,,,,,,,,,,,,,,7.4,,,,,,,7.26,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:43 AM,,,,,,,,,,,,,,,,,7.34,,,,,,,6.69,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 08:44 AM,,,,,,,,,,,,,,,,,7.26,,,,,,,6.29,,"GREGOIRE LAKE, PROFILE",pH units
Far,08/20/2025 09:00 AM,,10.6,,,,0.53,,0.012,,,,,0.86,,,,8.15,,,,0.146,,,9.9,,"GREGOIRE LAKE, PROFILE",ug/L
Far,10/06/2025 12:10 PM,,,,,,,,,,,,,,,,,7.72,,,,,,,10.46,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:11 PM,,,,,,,,,,,,,,,,,7.74,,,,,,,10.38,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:12 PM,,,,,,,,,,,,,,,,,7.77,,,,,,,10.36,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:13 PM,,,,,,,,,,,,,,,,,7.78,,,,,,,10.37,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:14 PM,,,,,,,,,,,,,,,,,7.78,,,,,,,10.38,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:15 PM,,,,,,,,,,,,,,,,,7.78,,,,,,,10.37,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:16 PM,,,,,,,,,,,,,,,,,7.78,,,,,,,10.37,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:17 PM,,,,,,,,,,,,,,,,,7.77,,,,,,,10.35,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:18 PM,,,,,,,,,,,,,,,,,7.77,,,,,,,10.36,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:19 PM,,,,,,,,,,,,,,,,,7.76,,,,,,,10.34,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:20 PM,,,,,,,,,,,,,,,,,7.75,,,,,,,10.32,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:21 PM,,,,,,,,,,,,,,,,,7.74,,,,,,,10.3,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:22 PM,,,,,,,,,,,,,,,,,7.73,,,,,,,10.28,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:23 PM,,,,,,,,,,,,,,,,,7.72,,,,,,,10.27,,"GREGOIRE LAKE, PROFILE",pH units
Far,10/06/2025 12:24 PM,,,,,,,,,,,,,,,,,7.71,,,,,,,10.26,,"GREGOIRE LAKE, PROFILE",pH units
Far,03/12/1980 11:35 AM,,,21.1,,,,,,,,,,,,1.04,7.5,8.05,0.053,,,,,,,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,03/31/1980 11:00 AM,,,21.8,,,,,,,,,,,,0.9,6.95,,0.029,,,,,,9.4,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,05/07/1980 10:15 AM,,,15.5,,,,,,,,,,,,0.82,7.3,7.52,0.042,,,,,,10.4,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,06/10/1980 12:50 PM,,,15.0,,,,,,,,,,,,1.0,6.85,7.9,0.035,,,,,,9.8,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,07/07/1980 12:45 PM,,,15.5,,,,,,,,,,,,0.94,7.64,7.6,0.055,,,,,,8.45,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,07/24/1980 11:03 AM,,,16.7,,,,,,,,,,,,,,7.35,0.05,,,,,,8.9,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,08/05/1980 11:15 AM,,,15.8,,,,,,,,,,,,0.99,7.37,7.4,0.085,,,,,,8.7,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,08/21/1980 11:40 AM,,,14.8,,,,,,,,,,,,,,7.6,0.055,,,,,,7.1,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,09/09/1980 12:00 PM,,,15.0,,,,,,,,,,,,0.66,6.92,7.4,0.047,,,,,,10.1,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,10/07/1980 11:00 AM,,,13.9,,,,,,,,,,,,0.68,6.79,,0.033,,,,,,9.2,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,11/04/1980 10:35 AM,,,13.3,,,,,,,,,,,,0.64,7.85,8.0,0.028,,,,,,6.7,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,01/27/1981 01:50 PM,,,17.8,,,,,,,,,,,,0.5,7.36,,0.019,,,,,,,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,03/03/1981 03:10 PM,,,18.4,,,,,,,,,,,,0.6,7.36,7.85,0.018,,,0.001,,,,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,03/31/1981 03:30 PM,,,11.4,,,,,,,,,,,,0.46,7.79,,0.02,,,,,,10.2,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,05/21/1981 02:20 PM,,,15.0,,,,,,,,,,,,0.65,7.29,7.5,0.029,,,,,,12.0,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,06/11/1981 01:10 PM,,,15.9,,,,,,,0.0002,,,,,0.8,8.3,7.15,0.036,,,,,,9.55,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,06/22/1981 01:17 PM,,,14.2,,,,,,,,,,,,,,7.05,0.056,,,,,,9.8,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,07/09/1981 01:36 PM,,,13.7,,,,,,,,,,,,0.75,6.92,8.15,0.038,,,,,,9.8,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,07/20/1981 11:17 AM,,,15.5,,,,,,,,,,,,,7.19,8.4,0.04,,,,,,9.2,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,08/06/1981 12:00 PM,,,14.7,,,,,,,,,,,,,,7.75,0.048,,,,,,8.4,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,08/17/1981 11:49 AM,,,14.0,,,,,,,,,,,,0.62,7.53,7.4,0.058,,,,,,8.3,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,09/02/1981 12:00 PM,,,14.2,,,,,,,,,,,,,,7.75,0.057,,,,,,8.4,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,06/14/1982 04:00 PM,,,16.8,,,,,,,0.0001,,,,,0.54,7.64,,0.023,,,,,,,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,08/23/1982 11:00 AM,,,14.3,,,,,,,,,,,,0.75,7.74,8.15,0.038,,,,,,,,"GREGOIRE LAKE, SITE C-CENTRE OF LAKE WEST OF ISLAND - GRAB",mg/L
Far,03/12/1980 01:35 PM,,,23.6,,,,,,,,,,,,1.1,7.48,8.3,0.042,,,,,,,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,03/31/1980 12:55 PM,,,22.2,,,,,,,,,,,,0.82,7.07,,0.025,,,,,,9.2,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,05/07/1980 11:50 AM,,,16.0,,,,,,,,,,,,0.66,7.16,7.7,0.044,,,,,,10.6,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,06/10/1980 02:50 PM,,,15.2,,,,,,,,,,,,0.65,6.8,7.7,0.035,,,,,,9.6,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,07/07/1980 03:10 PM,,,15.5,,,,,,,,,,,,0.9,7.25,7.5,0.035,,,,,,7.4,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,07/24/1980 01:05 PM,,,16.7,,,,,,,,,,,,,,7.2,0.055,,,,,,7.2,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,08/05/1980 12:40 PM,,,15.3,,,,,,,0.0001,,,,,1.02,7.83,7.7,0.045,,,,,,9.9,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,08/21/1980 01:40 PM,,,14.8,,,,,,,,,,,,,,7.8,0.06,,,,,,8.5,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,09/09/1980 02:10 PM,,,15.0,,,,,,,,,,,,0.66,6.98,7.4,0.058,,,,,,10.9,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,10/07/1980 12:40 PM,,,13.2,,,,,,,,,,,,0.64,6.71,,0.035,,,,,,10.9,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,11/04/1980 12:20 PM,,,13.7,,,,,,,,,,,,1.14,7.01,7.75,0.033,,,,,,6.7,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,01/27/1981 01:20 PM,,,17.8,,,,,,,,,,,,0.6,7.59,,0.014,,,,,,,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,03/03/1981 04:10 PM,,,18.8,,,,,,,,,,,,0.68,7.28,7.4,0.018,,,,,,,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,03/31/1981 04:45 PM,,,12.0,,,,,,,,,,,,0.6,7.63,,0.013,,,,,,12.2,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,05/21/1981 03:20 PM,,,14.7,,,,,,,,,,,,0.81,6.88,7.55,0.025,,,,,,11.0,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,06/11/1981 02:00 PM,,,15.3,,,,,,,0.0002,,,,,0.65,7.28,7.7,0.025,,,,,,9.8,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,06/22/1981 01:58 PM,,,14.3,,,,,,,,,,,,,,8.15,0.03,,,,,,10.0,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
Far,07/09/1981 02:00 PM,,,12.9,,,,,,,,,,,,0.99,6.74,8.3,0.053,,,,,,10.6,,"GREGOIRE LAKE, SITE D-0.75 MILES NORTH OF SOUTH SHORE OF COTTAGE DEVELOPMENT - GRAB",mg/L
